Entry,Name,Level,Health,Mana,Armor,Copper,Holy,Fire,Nature,Frost,Shadow,Arcane
12254,Mark of Detonation (NESH),1,64,0,8,0,0,0,0,0,0,0
12244,Mark of Detonation (NW),1,64,0,8,0,0,0,0,0,0,0
12256,Mark of Detonation (SE),1,64,0,8,0,0,0,0,0,0,0
12249,Mark of Detonation (SW),1,64,0,8,0,0,0,0,0,0,0
2499,Markel Smythe,38,2284,0,1684,0,0,0,0,0,0,0
395,Markus,1,64,0,8,0,0,0,0,0,0,0
5657,Marla Fowler,20,919,0,836,0,0,0,0,0,0,0
10927,Marlene Redpath,10,413,0,463,0,0,0,0,0,0,0
1375,Marleth Barleybrew,12,500,0,562,0,0,0,0,0,0,0
7773,Marli Wishrunner,60,3857,2434,3748,0,0,0,0,0,0,0
11714,Marosh the Devious,16,325,0,700,23,0,0,0,0,0,0
944,Marryk Nurribit Mage Trainer,5,166,0,111,0,0,0,0,0,0,0
751,Marsh Flesheater,44,2101,0,2528,107,0,0,0,0,0,0
750,Marsh Inkspewer,43,2113,0,2369,103,0,0,0,0,0,0
747,Marsh Murloc,42,2000,0,2218,102,0,0,0,0,0,0
752,Marsh Oracle,45,1787,1534,2692,100,0,0,0,0,0,0
17080,Marshal Bluewall,60,2800,0,3750,0,0,0,0,0,0,0
240,Marshal Dughan,25,1240,0,1008,0,0,0,0,0,0,0
294,Marshal Haggard,20,919,0,836,0,0,0,0,0,0,0
382,Marshal Marris,35,1389,0,1349,0,0,0,0,0,0,0
9560,Marshal Maxwell,55,4108,0,3234,0,0,0,0,0,0,0
197,Marshal McBride,20,919,0,836,0,0,0,0,0,0,0
2263,Marshal Redpath,41,2568,0,2074,0,0,0,0,0,0,0
9682,Marshal Reginald Windsor,52,8536,0,3060,0,0,0,0,0,0,0
9023,Marshal Windsor,52,8536,0,3060,0,0,0,0,0,0,0
15450,Marta Finespindle Thick Leather Collector,60,881,0,3750,0,0,0,0,0,0,0
4618,Martek the Exiled,42,2666,0,2218,0,0,0,0,0,0,0
4614,Martha Alliestar Herbalism Trainer,35,2016,0,1349,0,0,0,0,0,0,0
5753,Martha Strain Demon Trainer,20,919,1202,701,0,0,0,0,0,0,0
342,Martie Jainrose,20,919,0,836,0,0,0,0,0,0,0
12198,Martin Lindsey Arathi Basin Battlemaster,61,3300,0,4047,0,0,0,0,0,0,0
3550,Martine Tramblay Fishing Supplies,15,644,0,665,0,0,0,0,0,0,0
12719,Marukai,35,2016,0,1349,0,0,0,0,0,0,0
7771,Marvon Rivetseeker,40,2471,0,1938,0,0,0,0,0,0,0
4591,Mary Edras First Aid Trainer,35,2016,0,1349,0,0,0,0,0,0,0
1755,Marzon the Silent Blade,30,992,0,1179,62,0,0,0,0,0,0
11874,Masat T'andr Superior Leatherworker,52,3748,0,3060,0,0,0,0,0,0,0
13088,Masha Swiftcut,58,2839,0,3396,830,0,0,0,0,0,0
14122,Massive Geyser,60,3857,0,3750,318,0,0,0,0,0,0
8680,Massive Infernal,63,278420,55000,3736,41468,0,0,0,0,0,0
15118,Master Angler Form,1,27,0,8,0,0,0,0,0,0,0
2055,Master Apothecary Faranell Royal Apothecary Society,50,3517,1807,2964,0,0,0,0,0,0,0
16365,Master Craftsman Omarion Brotherhood of the Light,60,19500,12000,3025,0,0,0,0,0,0,0
1424,Master Digger,15,328,0,665,27,0,0,0,0,0,0
14401,Master Elemental Shaper Krixix,60,9291,0,3750,911,0,0,0,0,0,0
13377,Master Engineer Zinfizzlex,60,24775,0,3750,886,0,0,0,0,0,0
6652,Master Feardred,57,7315,0,3342,152,0,0,0,0,0,0
3188,Master Gadrin,12,500,0,562,0,0,0,0,0,0,0
7325,Master Kang,62,4079,0,4344,0,0,0,0,0,0,0
332,Master Mathias Shaw Leader of SI:7,62,4079,0,4344,0,0,0,0,0,0,0
7950,Master Mechanic Castpipe,57,4356,0,3342,0,0,0,0,0,0,0
15437,Master Nightsong Purple Lotus Collector,58,2000,0,3396,0,0,0,0,0,0,0
12781,Master Sergeant Biggins Officer Accessories Quartermaster,55,4108,0,3234,0,0,0,0,0,0,0
15707,Master Sergeant Fizzlebolt War Effort Recruiter,60,1100,0,3750,0,0,0,0,0,0,0
15708,Master Sergeant Maclure War Effort Recruiter,60,6900,0,3750,0,0,0,0,0,0,0
15709,Master Sergeant Moonshadow War Effort Recruiter,60,881,0,3750,0,0,0,0,0,0,0
14624,Master Smith Burninate The Thorium Brotherhood,52,3748,0,3060,0,0,0,0,0,0,0
3304,Master Vornal,11,456,0,528,0,0,0,0,0,0,0
8383,Master Wood,60,9298,0,3750,0,0,0,0,0,0,0
12426,Masterwork Target Dummy,1,64,0,11,1,0,0,0,0,0,0
12737,Mastok Wrilehiss,30,2210,0,1179,0,0,0,0,0,0,0
16133,Mataus the Wrathcaster The Scarlet Crusade,60,10000,9736,3748,0,0,0,0,0,0,0
6142,Mathiel,33,1846,0,1281,0,0,0,0,0,0,0
9836,Mathredis Firestar,60,3857,0,3750,0,0,0,0,0,0,0
4217,Mathrengyl Bearwalker Druid Trainer,60,3139,5751,3025,0,0,0,0,0,0,0
794,Matt,1,64,0,8,0,0,0,0,0,0,0
3137,Matt Johnson Mining Trainer,20,919,0,836,0,0,0,0,0,0,0
1680,Matthew Hooper Fishing Trainer,10,413,0,463,0,0,0,0,0,0,0
5668,Mattie Alred,20,919,0,836,0,0,0,0,0,0,0
11834,Maur Grimtotem,14,594,0,630,0,0,0,0,0,0,0
3055,Maur Raincaller,10,413,0,463,0,0,0,0,0,0,0
4498,Maurin Bonesplitter,35,2016,0,1349,0,0,0,0,0,0,0
2535,"Maury ""Club Foot"" Wilkins",44,2138,0,2528,110,0,0,0,0,0,0
3942,Mavoris Cloudsbreak,32,941,1402,1248,64,0,0,0,0,0,0
4186,Mavralyn Leather Armor & Leatherworking Supplies,18,804,0,768,0,0,0,0,0,0,0
15571,Maws,63,1165850,0,4641,0,0,0,0,0,0,0
1226,Maxan Anvol Priest Trainer,10,413,0,463,0,0,0,0,0,0,0
15303,Maxima Blastenheimer Darkmoon Faire Cannoneer,35,2016,0,1349,0,0,0,0,0,0,0
906,Maximillian Crowe Warlock Trainer,10,413,0,463,0,0,0,0,0,0,0
2126,Maximillion Warlock Trainer,5,166,0,111,0,0,0,0,0,0,0
1322,Maxton Strang Mail Armor Merchant,40,2471,0,1938,0,0,0,0,0,0,0
9536,Maxwort Uberglint,42,2666,0,2218,0,0,0,0,0,0,0
9565,Mayara Brightwing,57,4356,5340,2698,0,0,0,0,0,0,0
251,Maybell Maclure,2,87,0,20,0,0,0,0,0,0,0
9529,Maybess Riverbreeze Emerald Circle,60,3857,2434,3748,0,0,0,0,0,0,0
1339,Mayda Thane Cobbler,48,3294,0,2857,0,0,0,0,0,0,0
14904,Maywiki of Zuldazar,60,9298,0,3750,0,0,0,0,0,0,0
338,Mazen Mac'Nadir Academy of Arcane Arts and Sciences,44,2868,0,2528,0,0,0,0,0,0,0
2685,Mazk Snipeshot Engineering Supplies,36,2100,0,1456,0,0,0,0,0,0,0
3068,Mazzranache,9,187,0,387,0,0,0,0,0,0,0
7794,McGavan The Mithril Order,55,4108,0,3234,0,0,0,0,0,0,0
4159,Me'lynn Expert Tailor,35,2016,0,1349,0,0,0,0,0,0,0
3446,Mebok Mizzyrix,17,748,0,734,0,0,0,0,0,0,0
8376,Mechanical Chicken,1,64,0,11,1,0,0,0,0,0,0
2678,Mechanical Dragonling,47,3184,0,2804,10,0,0,0,0,0,0
15721,Mechanical Greench,1,5000,0,8,0,0,0,0,0,0,0
2671,Mechanical Squirrel,15,644,0,665,0,0,0,0,0,0,0
12257,Mechanical Yeti,58,2126,0,3396,1,0,0,0,0,0,0
6234,Mechanized Guardian,32,3171,0,1249,253,0,0,0,0,0,0
6233,Mechanized Sentry,29,2715,0,1145,269,0,0,0,0,0,0
6226,Mechano-Flamewalker,31,3018,0,1213,217,0,0,0,0,0,0
6227,Mechano-Frostwalker,32,2664,935,1248,225,0,0,0,0,0,0
6225,Mechano-Tank,30,2865,0,1179,232,0,0,0,0,0,0
5200,Medic Helaina,51,3632,0,3018,0,0,0,0,0,0,0
5199,Medic Tamberlyn,51,3632,0,3018,0,0,0,0,0,0,0
3062,Meela Dawnstrider Shaman Trainer,10,413,0,463,0,0,0,0,0,0,0
11754,Meggi Peppinrocker,60,3857,5751,3025,0,0,0,0,0,0,0
11557,Meilosh,55,4108,0,3234,0,0,0,0,0,0,0
7800,Mekgineer Thermaplugg,34,9304,0,2634,587,0,0,0,0,0,0
13876,Mekgineer Trigger,1,64,0,11,0,0,0,0,0,0,0
6781,Melarith,10,413,0,463,0,0,0,0,0,0,0
4177,Melea Mail Armor Merchant,30,1605,0,1179,0,0,0,0,0,0,0
11282,Melia,1,64,0,11,1,0,0,0,0,0,0
6778,Melika Isenstrider Assistant Innkeeper,11,456,0,528,0,0,0,0,0,0,0
12024,Meliri Weaponsmith,49,3404,0,2912,0,0,0,0,0,0,0
2278,Melisara,25,1240,0,1008,0,0,0,0,0,0,0
2077,Melithar Staghelm,5,166,0,111,0,0,0,0,0,0,0
12277,Melizza Brimbuzzle,39,2376,0,1808,0,0,0,0,0,0,0
14842,Melnan Darkstone Darkmoon Faire Barker,30,1605,0,1179,377,0,0,0,0,0,0
3441,Melor Stonehoof,62,4079,0,4344,0,0,0,0,0,0,0
12480,Melris Malagan Captain of the Guard,58,4484,0,3396,232,0,0,0,0,0,0
6266,Menara Voidrender,50,3517,0,2966,0,0,0,0,0,0,0
15137,Menethil Elite,55,5219,0,3234,269,0,0,0,0,0,0
1475,Menethil Guard,47,3184,0,2804,614,0,0,0,0,0,0
1434,Menethil Sentry,42,3570,0,2218,0,0,0,0,0,0,0
6467,Mennet Carkad,30,1605,0,1179,0,0,0,0,0,0,0
12581,Mercutio,2,87,0,25,2,0,0,0,0,0,0
11886,Mercutio Filthgorger,57,5611,0,3342,288,0,0,0,0,0,0
4171,Merelyssa Blade Merchant,30,1605,0,1179,0,0,0,0,0,0,0
3613,Meri Ironweave Armorer & Shieldcrafter,19,447,0,802,0,0,0,0,0,0,0
2357,Merideth Carlson Horse Breeder,32,1764,0,1249,0,0,0,0,0,0,0
15526,Meridith the Mermaiden,60,3052,0,3750,0,0,0,0,0,0,0
5190,Merill Pleasance Tabard Vendor,25,1240,0,1008,0,0,0,0,0,0,0
11940,Merissa Stilwell,5,166,0,111,0,0,0,0,0,0,0
15413,Merithra Dragon Form,1,5000,0,8,0,0,0,0,0,0,0
15378,Merithra of the Dream,63,346200,78600,3736,0,0,0,0,0,0,0
15427,Merithra's Wake,1,5000,0,8,0,0,0,0,0,0,0
15613,Merok Longstride,60,26000,12170,3748,0,0,0,0,0,0,0
1076,Merrin Rockweaver Explorers' League,30,1605,0,1179,0,0,0,0,0,0,0
2579,Mesa Buzzard,35,1376,0,1349,0,0,0,0,0,0,0
5889,Mesa Earth Spirit,1,64,0,8,1,0,1,1,1,1,1
12237,Meshlok the Harvester,48,6186,0,2857,578,0,0,0,0,30,0
15664,Metzen the Reindeer,5,2500,0,111,0,0,0,0,0,0,0
1667,Meven Korgal,5,103,0,111,9,0,0,0,0,0,0
10197,Mezzir the Howler,55,3721,0,3234,156,0,0,0,0,0,0
3184,Miao'zan Journeyman Alchemist,25,1240,0,1008,0,0,0,0,0,0,0
9467,Miblon Snarltooth,50,3517,0,2966,0,0,0,0,0,0,0
2381,Micha Yance Trade Goods,40,2471,0,1938,0,0,0,0,0,0,0
10047,Michael Stable Master,30,1605,0,1179,0,0,0,0,0,0,0
4551,Michael Garrett Bat Handler,55,7423,0,3234,0,0,0,0,0,0,0
2329,Michelle Belle Physician,11,456,0,528,0,0,0,0,0,0,0
11615,Mickey Levine,55,4108,5013,2609,0,0,0,0,0,0,0
16781,Midsummer Celebrant,4,42,0,68,0,0,0,0,0,0,0
25870,Midsummer Celebrant Costume: Dwarf,1,5000,0,7,0,0,0,0,0,0,0
25871,Midsummer Celebrant Costume: Gnome,1,5000,0,7,0,0,0,0,0,0,0
25872,Midsummer Celebrant Costume: Goblin,1,5000,0,7,0,0,0,0,0,0,0
25873,Midsummer Celebrant Costume: Human,1,5000,0,7,0,0,0,0,0,0,0
25874,Midsummer Celebrant Costume: Night Elf,1,5000,0,7,0,0,0,0,0,0,0
25875,Midsummer Celebrant Costume: Orc,1,5000,0,7,0,0,0,0,0,0,0
25876,Midsummer Celebrant Costume: Tauren,1,5000,0,7,0,0,0,0,0,0,0
25877,Midsummer Celebrant Costume: Troll,1,5000,0,7,0,0,0,0,0,0,0
25878,Midsummer Celebrant Costume: Undead,1,5000,0,7,0,0,0,0,0,0,0
15846,Might of Kalimdor Archer,1,8,0,8,0,0,0,0,0,0,0
15867,Might of Kalimdor Archmage,1,8,0,8,0,0,0,0,0,0,0
15845,Might of Kalimdor Captain,1,8,0,8,0,0,0,0,0,0,0
15849,Might of Kalimdor Druid,1,5000,0,8,0,0,0,0,0,0,0
15839,Might of Kalimdor Grunt,1,8,0,8,0,0,0,0,0,0,0
15848,Might of Kalimdor Infantry,1,8,0,8,0,0,0,0,0,0,0
15841,Might of Kalimdor Lieutenant,1,8,0,8,0,0,0,0,0,0,0
15842,Might of Kalimdor Mage,1,5000,0,8,0,0,0,0,0,0,0
15865,Might of Kalimdor Major,1,8,0,8,0,0,0,0,0,0,0
15851,Might of Kalimdor Marshal,1,8,0,8,0,0,0,0,0,0,0
15843,Might of Kalimdor Priest,1,8,0,8,0,0,0,0,0,0,0
15844,Might of Kalimdor Restorer,1,8,0,8,0,0,0,0,0,0,0
15840,Might of Kalimdor Sergeant,1,8,0,8,0,0,0,0,0,0,0
15847,Might of Kalimdor Shaman,25,309,655,843,0,0,0,0,0,0,0
15850,Might of Kalimdor Skirmisher,1,5000,0,8,0,0,0,0,0,0,0
5717,Mijan,52,9034,4375,3072,727,0,0,0,0,0,0
4902,Mikal Pierce,38,2284,0,1684,0,0,0,0,0,0,0
1670,Mike Miller Bread Merchant,20,919,0,836,0,0,0,0,0,0,0
3508,Mikey,1,64,0,8,0,0,0,0,0,0,0
4963,Mikhail Bartender,30,1605,0,1179,0,0,0,0,0,0,0
4583,Miles Dexter Rogue Trainer,50,3517,0,2966,0,0,0,0,0,0,0
3044,Miles Welsh Priest Trainer,40,2471,0,1938,0,0,0,0,0,0,0
11041,Milla Fairancora Journeyman Alchemist,24,1172,0,975,0,0,0,0,0,0,0
7955,Milli Featherwhistle Mechanostrider Merchant,50,3517,0,2966,0,0,0,0,0,0,0
4577,Millie Gregorian Tailoring Supplies,30,1605,0,1179,0,0,0,0,0,0,0
9296,Milly Osworth,2,87,0,20,0,0,0,0,0,0,0
2489,Milstaff Stormeye Portal Trainer,45,2972,0,2695,0,0,0,0,0,0,0
13082,Milton Beats Giver of the Beatings,33,1220,0,1281,248,0,0,0,0,0,0
1440,Milton Sheaf Librarian,15,644,0,665,0,0,0,0,0,0,0
11197,Mindless Skeleton,57,1600,0,3342,569,0,0,0,0,0,0
11030,Mindless Undead,57,1157,0,3342,278,0,0,0,0,0,0
1501,Mindless Zombie,1,42,0,8,3,0,1,1,1,1,1
43,Mine Spider,9,175,0,387,0,0,0,0,0,0,0
15459,Miner Cromwell Copper Bar Collector,56,807,0,3289,0,0,0,0,0,0,0
1358,Miner Grothor,8,334,0,306,0,0,0,0,0,0,0
1360,Miner Grumnal,9,372,0,387,0,0,0,0,0,0,0
2450,Miner Hackett,29,943,0,1145,60,0,0,0,0,0,0
3586,Miner Johnson,19,1144,0,802,172,0,0,0,0,0,0
11326,Mini Diablo Lord of Terror,1,64,0,11,1,0,0,0,0,0,0
2531,Minion of Morganth,30,1628,0,1179,64,0,0,0,0,0,0
15466,Minion of Omen,60,5000,0,3750,0,0,0,0,0,0,0
6911,Minion of Sethir,9,193,0,387,13,0,0,0,0,0,0
15591,Minion of Weavil,61,25152,0,4047,0,0,0,0,0,0,0
15807,Minor Anubisath Warbringer,25,3400,0,1008,14109,0,0,0,0,0,0
11437,Minor Infernal,30,1003,0,1179,0,0,0,0,0,0,0
5902,Minor Manifestation of Air,1,64,0,8,1,0,0,0,0,30,0
5891,Minor Manifestation of Earth,15,644,0,665,0,0,0,0,0,30,0
5893,Minor Manifestation of Fire,12,229,249,560,0,0,0,0,0,0,0
5895,Minor Manifestation of Water,22,1042,0,906,275,0,0,0,0,30,0
15805,Minor Resonating Crystal,1,8,0,8,0,0,0,0,0,0,0
15808,Minor Silithid Flayer,23,1100,0,940,0,0,0,0,0,0,0
3950,Minor Water Guardian,1,64,0,8,1,0,1,1,1,1,1
11710,Mirador,50,3517,0,2966,0,0,0,0,0,0,0
1379,Miran,15,644,0,665,0,0,0,0,0,0,0
1081,Mire Lord,42,2470,0,2218,117,0,0,0,0,0,0
4362,Mirefin Coastrunner,37,1545,0,1568,83,0,0,0,0,0,0
4361,Mirefin Muckdweller,37,1521,0,1568,85,0,0,0,0,0,0
4359,Mirefin Murloc,36,1429,0,1456,81,0,0,0,0,0,0
4363,Mirefin Oracle,38,1316,1142,1683,78,0,0,0,0,0,0
4358,Mirefin Puddlejumper,36,1477,0,1456,145,0,0,0,0,0,0
4360,Mirefin Warrior,38,1603,0,1684,145,0,0,0,0,0,0
5819,Mirelle Tremayne Heavy Armor Merchant,30,1605,0,1179,0,0,0,0,0,0,0
14424,Mirelow,25,782,0,1008,49,0,0,50,0,0,0
3325,Mirket Warlock Trainer,50,3517,0,2966,0,0,0,0,0,0,0
4061,Mirkfallon Dryad,26,2246,0,1043,179,0,25,25,25,25,0
4056,Mirkfallon Keeper,27,2335,0,1078,192,0,0,0,0,0,0
14961,Mirvyna Jinglepocket Smokywood Pastures,30,1605,0,1179,0,0,0,0,0,0,0
10204,Misha,60,3138,0,3750,873,0,0,0,0,0,0
3193,Misha Tor'kren,5,166,0,111,0,0,0,0,0,0,0
12578,Mishellena Hippogryph Master,55,7423,0,3234,0,0,0,0,0,0,0
3185,Mishiki Herbalism Trainer,14,594,0,630,0,0,0,0,0,0,0
15179,Mishta Trade Supplies,58,4484,0,3396,0,0,0,0,0,0,0
3513,Miss Danna School Mistress,25,1240,0,1008,0,0,0,0,0,0,0
3568,Mist,10,413,0,463,0,0,0,0,0,0,0
1781,Mist Creeper,14,284,0,630,0,0,0,0,0,0,0
10644,Mist Howler,22,500,0,906,0,0,0,0,0,0,0
14723,Mistina Steelshield Alliance Cloth Quartermaster,35,2016,0,1349,0,0,0,0,0,0,0
9500,Mistress Nagmara,54,7772,0,3180,0,0,0,0,0,0,0
15215,Mistress Natalia Mar'alith High Priestess of C'Thun,62,25905,17976,4340,0,0,0,0,0,0,0
1108,Mistvale Gorilla,33,1491,0,1281,0,0,0,0,0,0,0
8764,Mistwing Ravager,53,3099,1982,3126,0,0,0,0,0,0,0
8763,Mistwing Rogue,50,2583,1807,2964,0,0,0,0,0,0,0
8217,Mith'rethis the Enchanter,52,6003,3846,3072,649,0,0,0,0,0,0
1751,Mithras Ironhill,62,4079,0,4344,0,0,0,0,0,0,0
8615,Mithril Dragonling,60,502,0,3750,1,0,0,0,0,0,0
12721,Mitsuwa,31,1684,0,1213,0,0,0,0,0,0,0
14353,Mizzle the Crafty,60,9298,0,3750,767,0,0,0,0,0,0
1180,Mo'grosh Brute,20,1337,0,836,121,0,0,0,0,0,0
1179,Mo'grosh Enforcer,19,1197,456,802,108,0,0,0,0,0,0
1183,Mo'grosh Mystic,20,1335,490,836,115,0,0,0,0,0,0
1178,Mo'grosh Ogre,19,1360,0,802,113,0,0,0,0,0,0
1181,Mo'grosh Shaman,19,1199,456,802,108,0,0,0,0,0,0
15340,Moam,63,346450,26200,4637,690554,0,0,0,0,0,0
7849,Mobile Alert System,25,69,0,1008,0,0,0,0,0,0,0
4953,Moccasin,1,64,0,11,0,0,0,0,0,0,0
14908,Mogg,1,64,0,8,0,0,0,0,0,0,0
1060,Mogh the Undying Skullsplitter Clan Witchdoctor,44,4240,2966,2527,343,0,0,0,0,0,0
8296,Mojo the Twisted,48,1794,4140,2307,107,0,0,0,0,0,0
1493,Mok'rash,50,8962,0,2966,606,0,0,0,0,0,0
1514,Mokk the Savage,44,2138,0,2528,176,0,30,10,10,160,20
4483,Moktar Krin,35,2016,0,1349,0,0,0,0,0,0,0
16012,Mokvar,60,4000,0,3750,0,0,0,0,0,0,0
2604,Molok the Crusher,39,1664,0,1808,315,0,0,0,0,0,0
14448,Molt Thorn,42,2463,0,2218,120,0,0,0,0,0,0
11659,Molten Destroyer,63,149895,0,4641,0,0,93,0,0,0,0
11321,Molten Elemental,15,1253,0,831,0,0,22,22,0,0,0
11658,Molten Giant,62,129480,0,4344,0,0,93,0,0,0,0
8908,Molten War Golem,56,11874,4326,3287,789,0,280,0,-140,0,0
14875,Molthor Hand of Rastakhan,60,9298,0,3750,0,0,0,0,0,0,0
14344,Mongress,50,3275,0,2966,0,0,0,0,0,0,0
3982,Monika Sengutz,7,228,0,230,0,0,0,0,0,0,0
6646,Monnos the Elder,56,16924,0,3289,810,0,0,0,0,0,0
12434,Monster Generator (Blackwing),1,42,0,8,0,0,0,0,0,0,0
1088,Monstrous Crawler,44,1778,0,2528,0,0,0,0,0,0,0
1033,Monstrous Ooze,26,776,0,1564,53,0,0,0,0,0,100
8602,Monstrous Plaguebat,58,4078,0,3396,0,0,0,0,0,0,0
4878,Montarr Lorekeeper,36,2100,0,1456,0,0,0,0,0,0,0
12997,Monty Rat Extermination Specialist,12,500,0,562,0,0,0,0,0,0,0
3883,Moodan Sungrain Baker,11,456,0,528,0,0,0,0,0,0,0
2151,Moon Priestess Amara,25,709,0,1008,0,0,0,0,0,0,0
10183,Moonflare Totem,54,3986,3000,2567,453,0,0,0,0,0,0
11822,Moonglade Warden,55,4108,2790,3232,269,0,0,0,0,0,0
10158,Moonkin,13,271,0,596,22,0,0,0,0,0,0
15313,Moonkin Night Elf Druid,1,5000,0,8,0,0,0,0,0,0,0
15314,Moonkin Tauren Druid,1,5000,0,8,0,0,0,0,0,0,0
10157,Moonkin Oracle,14,274,295,630,23,0,0,0,0,0,0
3529,Moonrage Armorer,15,1204,0,998,252,0,0,0,0,0,0
1924,Moonrage Bloodhowler,16,350,0,700,29,0,0,0,0,0,0
1770,Moonrage Darkrunner,12,244,0,562,20,0,0,0,0,0,0
1782,Moonrage Darksoul,14,297,0,630,24,0,0,0,0,40,0
1896,Moonrage Elder,15,889,0,665,47,0,0,0,0,0,0
1779,Moonrage Glutton,13,278,0,596,22,0,0,0,0,0,0
3533,Moonrage Leatherworker,15,836,0,998,47,0,0,0,0,0,0
1893,Moonrage Sentry,15,1242,0,665,47,0,0,0,0,0,0
3531,Moonrage Tailor,15,1289,0,665,282,0,0,0,0,0,0
1892,Moonrage Watcher,14,897,0,630,50,0,0,0,0,0,0
1769,Moonrage Whitescalp,11,202,205,684,18,0,0,0,40,0,0
2069,Moonstalker,15,334,0,665,0,0,0,0,0,0,0
2071,Moonstalker Matriarch,20,540,0,836,0,0,0,0,0,0,0
2070,Moonstalker Runt,11,380,0,528,0,0,0,0,0,0,0
2237,Moonstalker Sire,18,407,0,768,0,0,0,0,0,0,0
7453,Moontouched Owlbeast,58,3130,2289,3394,150,0,0,0,0,0,0
9861,Moora,52,2447,1923,3072,125,0,0,0,0,0,0
3480,Moorane Hearthgrain Baker,18,804,0,768,0,0,0,0,0,0,0
7089,Mooranta Skinning Trainer,35,2016,0,1349,0,0,0,0,0,0,0
3076,Moorat Longstride General Goods,12,500,0,562,0,0,0,0,0,0,0
16080,Mor Grayhoof,60,47000,36510,3025,0,0,0,0,0,0,0
16083,Mor Grayhoof Transformation Visual,1,5000,0,8,0,0,0,0,0,0,0
16044,Mor Grayhoof Trigger,1,42,0,8,0,0,0,0,0,0,0
522,Mor'Ladim,35,4736,0,1349,279,0,0,0,0,0,0
11861,Mor'rogal,25,1240,0,1008,0,0,0,0,0,0,0
11701,Mor'vek Ravasaur Trainers,60,3857,0,3750,318,0,0,0,0,0,0
14436,Mor'zul Bloodbringer,61,3967,2486,4044,0,0,0,0,0,0,0
1200,Morbent Fel,32,3263,3543,1042,277,0,0,0,0,0,0
7357,Mordresh Fire Eye,39,8300,9225,1489,548,0,0,0,0,0,0
11797,Moren Riverbend,60,3857,2434,3748,0,0,0,0,0,0,0
226,Morg Gnarltree Armorer,28,1454,0,1111,0,0,0,0,0,0,0
99,Morgaine the Sly,10,206,0,463,18,0,0,0,0,0,0
3301,Morgan Ladimore,1,1342,0,8,1,0,0,0,0,0,0
279,Morgan Pestle,30,1605,0,1179,0,0,0,0,0,0,0
4794,Morgan Stern,36,2100,0,1456,0,0,0,0,0,0,0
473,Morgan the Collector,10,249,0,463,18,0,0,0,0,0,0
397,Morganth,27,1736,1707,900,166,0,0,0,0,0,0
10055,Morganus Stable Master,30,1605,0,1179,0,0,0,0,0,0,0
1472,Morgg Stormshot,53,3866,0,3128,0,0,0,0,0,0,0
3321,Morgum Leather Armor Merchant,30,1605,0,1179,0,0,0,0,0,0,0
167,Morhan Coppertongue Metalsmith,15,644,0,665,0,0,0,0,0,0,0
2988,Morin Cloudstalker,10,413,0,463,0,0,0,0,0,0,0
14871,Morja,12,500,0,560,0,0,0,0,0,0,0
4571,Morley Bates Fungus Vendor,30,1605,0,1179,0,0,0,0,0,0,0
959,Morley Eberlein Clothier,8,334,0,306,0,0,0,0,0,0,0
11657,Morloch,58,15471,0,3396,786,0,0,0,0,0,0
5719,Morphaz,52,12218,0,3060,782,0,0,0,0,0,0
6729,Morridune,27,1380,0,1078,53,0,0,0,0,0,0
1405,Morris Lawry,1,64,0,8,0,0,0,0,0,0,0
8636,Morta'gya the Keeper,50,7967,4393,2393,539,0,0,0,0,0,0
15436,Mortar Sergeant Stouthammer,1,5000,0,8,0,0,0,0,0,0,0
12385,Mortar Team Advanced Target Dummy,1,64,0,8,1,0,0,0,0,0,0
11875,Mortar Team Target Dummy,1,64,0,8,1,0,0,0,0,0,0
2459,Mortimer Montague Banker,45,2972,0,2695,0,0,0,0,0,0,0
4943,Mosarn,30,1605,0,1179,0,0,0,0,0,0,0
1142,Mosh'Ogg Brute,37,1594,0,1568,85,0,0,0,0,0,0
723,Mosh'Ogg Butcher,44,5947,0,2528,455,0,0,0,0,0,0
680,Mosh'Ogg Lord,45,5598,0,2695,406,0,0,0,0,0,0
678,Mosh'Ogg Mauler,44,5356,0,2528,391,0,0,0,0,0,0
679,Mosh'Ogg Shaman,44,4362,1483,2527,341,0,0,0,0,0,0
710,Mosh'Ogg Spellcrafter,44,3718,3680,2078,307,0,0,0,0,0,0
709,Mosh'Ogg Warmonger,42,5319,0,2218,364,0,0,0,0,0,0
1144,Mosh'Ogg Witch Doctor,37,1266,1142,1567,74,0,0,0,0,0,0
1780,Moss Stalker,13,302,0,596,0,0,0,0,0,0,0
8562,Mossflayer Cannibal,59,3700,2369,3447,156,0,0,0,0,0,0
8560,Mossflayer Scout,58,4177,0,3396,172,0,0,0,0,0,0
8561,Mossflayer Shadowhunter,59,4219,0,3449,179,0,0,0,0,0,0
11290,Mossflayer Zombie,54,3340,0,3180,151,0,0,0,0,0,0
1014,Mosshide Alpha,27,836,0,1078,56,0,0,0,0,0,0
1012,Mosshide Brute,25,708,0,1008,48,0,0,0,0,0,0
1010,Mosshide Fenrunner,23,616,0,940,42,0,0,0,0,0,0
1007,Mosshide Gnoll,21,528,0,872,38,0,0,0,0,0,0
1009,Mosshide Mistweaver,23,500,1443,1179,40,0,0,0,0,0,0
1008,Mosshide Mongrel,22,572,0,906,40,0,0,0,0,0,0
1013,Mosshide Mystic,26,802,693,1042,49,0,0,0,0,0,0
1011,Mosshide Trapper,24,665,0,975,45,0,0,0,0,0,0
8761,Mosshoof Courser,53,3223,0,3128,0,0,0,0,0,0,0
